UniqueID;ScientificName_corrected;ScientificName;Data;taxon_key;Species;Level;Genus;Family;Order;Class;DemersPelagic;EnvTemp;DepthRangeDeep;Lmax;BodyShape;Feeding_path;K;tm;trophic_level;DepthRangeDeepLevel;KLevel;tmLevel;trophic_levelLevel;LMaxLevel;BodyShapeILevel;EnvTempLevel;Protein_mu;Protein_l95;Protein_l50;Protein_u50;Protein_u95;Zinc_mu;Zinc_l95;Zinc_l50;Zinc_u50;Zinc_u95;Iron_mu;Iron_l95;Iron_l50;Iron_u50;Iron_u95;Calcium_mu;Calcium_l95;Calcium_l50;Calcium_u50;Calcium_u95;Omega3_mu;Omega3_l95;Omega3_l50;Omega3_u50;Omega3_u95;Vitamin_A_mu;Vitamin_A_l95;Vitamin_A_l50;Vitamin_A_u50;Vitamin_A_u95;Selenium_mu;Selenium_l95;Selenium_l50;Selenium_u50;Selenium_u95
1198;Cetengraulis mysticetus;Cetengraulis mysticetus;initial;600548;Cetengraulis mysticetus;species;Cetengraulis;Engraulidae;Clupeiformes;Actinopterygii;pelagic_neritic;subtropical;32;22;fusiform;pelagic;1.31;0.59;2.5;species;species;species;species;species;species;species;22.3820705083107;21.0884973026429;21.9290798692589;22.3820705083107;23.7400647520266;0.754253317203227;0.475126968881882;0.640929652938523;0.754253317203227;1.25387128951756;1.84481562297463;0.848660505608921;1.39437045605836;1.84481562297463;5.0117906237336;291.583441428029;100.55456226473;202.865653607808;291.583441428029;853.232831583886;5.47019973666747;2.41755684457208;4.2047423634873;5.47019973666747;11.3204882533949;19.3393344356284;1.21069851799479;8.60915787430586;19.3393344356284;187.471194075514;4.43158412234958;1.4517211781779;3.10317453786218;4.43158412234958;11.5035701403154
1199;Cetorhinus maximus;Cetorhinus maximus;initial;600090;Cetorhinus maximus;species;Cetorhinus;Cetorhinidae;Lamniformes;Elasmobranchii;pelagic_oceanic;temperate;2000;1520;elongate;Pelagic;0.06;7.79;3.2;species;species;species;species;species;species;species;20.0373799511653;18.2227959432222;19.3924862430527;20.0373799511653;22.0293401632038;0.342095096926681;0.175497031987753;0.26948874989691;0.342095096926681;0.701432806022161;0.311191958745588;0.127129268681267;0.228004920600219;0.311191958745588;0.82456912548268;2.3147010265509;0;0.844626417340453;2.3147010265509;16.395248675031;1.66893670828661;0;0.858602002250006;1.66893670828661;6.60882465300859;10.3426348694911;0;1.96413159378668;10.3426348694911;642.024216278434;44.398572200223;11.7672385250688;28.6144225350512;44.398572200223;150.315405408355
1200;Cetoscarus bicolor;Cetoscarus bicolor;initial;605538;Cetoscarus bicolor;species;Cetoscarus;Scaridae;Perciformes;Actinopterygii;reef_associated;tropical;30;90;fusiform;benthic;0.26;5;2;species;species;species;species;species;species;species;18.6079408880188;17.2673067092439;18.1240777225334;18.6079408880188;20.0637573064432;0.865649570332716;0.380082343874331;0.645701055074606;0.865649570332716;2.521285661288;2.4138406498886;0.797619081192174;1.57808778220776;2.4138406498886;14.0890051590971;201.416209480017;50.446741526436;127.49421490303;201.416209480017;836.431129921223;3.48124058946273;0.692432330615023;2.19448313475633;3.48124058946273;10.8277541084662;310.524117160349;17.5877630078681;118.043339426301;310.524117160349;5543.85995500563;26.4347455010054;5.04083416737674;15.4516222134355;26.4347455010054;128.975664262256
1201;Cetoscarus ocellatus;Cetoscarus ocellatus;initial;NA;Cetoscarus ocellatus;species;Cetoscarus;Scaridae;Perciformes;Actinopterygii;reef_associated;tropical;30;90;fusiform;benthic;0.26;5;2;species;species;species;species;species;species;species;18.6079408880188;17.2673067092439;18.1240777225334;18.6079408880188;20.0637573064432;0.865649570332716;0.380082343874331;0.645701055074606;0.865649570332716;2.521285661288;2.4138406498886;0.797619081192174;1.57808778220776;2.4138406498886;14.0890051590971;201.416209480017;50.446741526436;127.49421490303;201.416209480017;836.431129921223;3.48124058946273;0.692432330615023;2.19448313475633;3.48124058946273;10.8277541084662;310.524117160349;17.5877630078681;118.043339426301;310.524117160349;5543.85995500563;26.4347455010054;5.04083416737674;15.4516222134355;26.4347455010054;128.975664262256
1202;Chaenocephalus aceratus;Chaenocephalus aceratus;initial;600473;Chaenocephalus aceratus;species;Chaenocephalus;Channichthyidae;Perciformes;Actinopterygii;demersal;polar_deep;770;72;elongate;pelagic;0.2;3.2;3.4;species;species;species;species;species;species;species;18.7833285892261;17.6799399068896;18.3966207013842;18.7833285892261;19.949862332525;0.41881978033071;0.255341880609966;0.352681880509998;0.41881978033071;0.720603603202679;0.211921967061073;0.117157200870692;0.172272604686998;0.211921967061073;0.401612353307327;26.4565871519828;9.43395493056923;18.5889855041044;26.4565871519828;72.4857555715405;5.31019679225194;2.59508719551057;4.20320364959997;5.31019679225194;10.0774330263249;3.41470604999403;0;0.7890112437665;3.41470604999403;60.4125498172653;28.2753050942598;9.00104254049;19.1517272193368;28.2753050942598;91.1519075167138
1203;Chaenodraco wilsoni;Chaenodraco wilsoni;initial;600478;Chaenodraco wilsoni;species;Chaenodraco;Channichthyidae;Perciformes;Actinopterygii;benthopelagic;polar_deep;800;43;elongate;pelagic;0.29;2.4;3.2;species;species;species;species;species;species;species;17.5938485133726;16.4703864406142;17.200116810042;17.5938485133726;18.7975971823676;0.540912660472364;0.32983383534633;0.4538571798084;0.540912660472364;0.941163288926329;0.234722316244679;0.131464732232755;0.191307231099322;0.234722316244679;0.442413338893391;75.4564702061738;29.8602105435081;55.252949703836;75.4564702061738;190.414450100546;6.60875886717903;2.75929347991538;4.974383461762;6.60875886717903;14.5393041417425;10.4544048967792;0;3.84572625937487;10.4544048967792;140.338537296302;33.1929647630353;11.6623872232495;23.1658528940691;33.1929647630353;96.0785953355539
139;Chaetodipterus faber;Chaetodipterus faber;SAU;601024;Chaetodipterus faber;species;Chaetodipterus;Ephippidae;Perciformes;Actinopterygii;reef_associated;tropical;35;91;short_deep;benthic;0.17;3.9;4.5;species;species;species;species;species;species;species;19.7918003031462;18.4484949312015;19.3134614744625;19.7918003031462;21.2575982226019;0.333268290353623;0.155587590154667;0.253736094681512;0.333268290353623;0.837925674704584;0.886221177860741;0.332087989996528;0.615434242911373;0.886221177860741;3.36870760664058;70.2481210202782;14.6330788868337;41.6161154820142;70.2481210202782;330.710236454862;1.96140575636596;0.629594431931871;1.41814430269483;1.96140575636596;4.41820676242655;4.61173525609468;0;1.07186958549238;4.61173525609468;102.345246630313;44.6402371516457;8.24993057647469;25.7688040743847;44.6402371516457;231.491401634296
341;Chaetodipterus zonatus;Chaetodipterus zonatus;SAU;603599;Chaetodipterus zonatus;species;Chaetodipterus;Ephippidae;Perciformes;Actinopterygii;reef_associated;tropical;50;65;short_deep;benthic;0.19;3.4;3.3;species;species;species;species;species;species;species;18.7639774905762;17.5454664025579;18.3404156046672;18.7639774905762;20.0847999721229;0.439823868304133;0.205934859736045;0.335151064138027;0.439823868304133;1.11312616657302;1.03879057359306;0.403876917217853;0.731095838232409;1.03879057359306;4.02929210298951;99.3314981318;21.8245905561446;60.060364160699;99.3314981318;434.548995915078;2.85013444076434;0.955637481655532;2.04728945230307;2.85013444076434;6.54154590556351;13.9092797603729;0;5.0252549400572;13.9092797603729;230.164974329766;47.9828781437643;9.4444268594584;28.0878087512815;47.9828781437643;229.817683853066
2649;Chaetodon adiergastos;Chaetodon adiergastos;SERF;NA;Chaetodon adiergastos;species;Chaetodon;Chaetodontidae;Perciformes;Actinopterygii;reef_associated;tropical;40;20;short_deep;benthic;0.9;0.9;3.3;species;species;species;species;species;species;species;19.2114444659555;17.8917569895525;18.7432993049821;19.6837501163592;20.6343625753469;0.437522195125439;0.20368422360662;0.331934932544495;0.591544591785289;1.12101950896674;0.839442476396732;0.332984350635463;0.59540033822453;1.22132512821286;2.98941270376658;191.273330185341;43.5032009073484;116.658155865081;309.461174763662;829.417269342558;3.53852757369486;1.30246005701204;2.5887223403931;4.71699290918493;7.97924184941974;6.14654229593861;0;1.8787389575183;17.0266538216907;100.321507476993;34.405538544728;6.49841171280421;20.3111755757063;57.7454723569215;159.075327656117
2650;Chaetodon andamanensis;Chaetodon andamanensis;SERF;NA;Chaetodon andamanensis;species;Chaetodon;Chaetodontidae;Perciformes;Actinopterygii;reef_associated;tropical;20;15;short_deep;benthic;1.18;0.7;2;species;species;species;species;species;species;species;18.6620267873484;17.1543738004856;18.1413063649772;19.2047687390917;20.2815947126929;0.515622742628391;0.223027864601685;0.381475706670557;0.715813328409556;1.45763426456398;0.875866312025035;0.329980221396405;0.60787635412786;1.31384079033213;3.40690876109595;186.120534622734;37.4893208585043;109.649541258485;318.717522320997;931.053986276661;4.02130052681172;1.00140557446565;2.67005864825781;5.90627130076563;11.8056117241146;17.1202243807217;0;5.73846776263828;50.0043079124097;346.666567462077;24.6585034909201;3.91406772709753;13.7000708554645;43.5873240153966;129.759826384835
2651;Chaetodon argentatus;Chaetodon argentatus;SERF;NA;Chaetodon argentatus;species;Chaetodon;Chaetodontidae;Perciformes;Actinopterygii;reef_associated;tropical;40;20;short_deep;benthic;0.9;0.9;2.7;species;species;species;species;species;species;species;18.7952794862595;17.4793128794141;18.334770000625;19.2699858704454;20.2179922997655;0.485283637623465;0.221422919647495;0.366197749324837;0.664002207124792;1.28711922033127;0.90424919123463;0.352090401464456;0.636610931104623;1.32808746520554;3.33077357969636;187.562717261197;42.3251563871017;113.915533572122;308.555866236805;833.441675595889;3.87706824333301;1.29730739520034;2.75892086643955;5.32051808286008;9.39936588562014;10.8262243588185;0;3.72515714957364;29.4463090056942;176.440517005523;34.9607820060414;6.56552879680131;20.4329951317105;59.3237812677548;162.692493883244
2652;Chaetodon assarius;Chaetodon assarius;SERF;NA;Chaetodon assarius;species;Chaetodon;Chaetodontidae;Perciformes;Actinopterygii;reef_associated;tropical;15;13;short_deep;benthic;1.34;0.6;3.3;species;species;species;species;species;species;species;19.7393070101636;18.1908408160899;19.2021230651943;20.2943330472768;21.4193389899421;0.39644834314133;0.181622896946916;0.300116278767867;0.539675949447893;1.03151883815044;0.708091243440908;0.277366069913756;0.501629267375021;1.02949130609096;2.46016101290257;193.374096680273;42.0405175464827;116.026972582382;318.81458549013;872.997152729987;3.17912661009036;0.899453488958612;2.18030798405191;4.46410487226597;8.19329805469929;4.47213962995355;0;1.17852458055621;13.0070454232411;82.6579430624271;20.0999437389307;3.28624430440618;11.4515077457571;34.7150013511793;99.9721318352359
2653;Chaetodon aureofasciatus;Chaetodon aureofasciatus;SERF;NA;Chaetodon aureofasciatus;species;Chaetodon;Chaetodontidae;Perciformes;Actinopterygii;reef_associated;tropical;60;12.5;short_deep;benthic;1.39;0.6;3.7;species;species;species;species;species;species;species;19.597922990431;18.0273957147769;19.0448399874915;20.1616810006495;21.3219475679997;0.423777796572034;0.194406099127557;0.319002435783666;0.576100965813847;1.11699514432836;0.779063347956183;0.301338511913972;0.54627947773503;1.14223584943128;2.80605409955931;225.239175675241;50.5651515421284;136.645311360304;369.215185658063;1004.2010411907;3.41481806034229;0.996013945526377;2.37028586650695;4.75616605644588;8.63758154542795;2.38553041038562;0;0.343907950168205;7.47159701839057;48.7749080288619;29.7601206359204;5.41345141427798;17.4564483154941;50.1959918455759;141.696762151163
468;Chaetodon auriga;Chaetodon auriga;SAU;605557;Chaetodon auriga;species;Chaetodon;Chaetodontidae;Perciformes;Actinopterygii;reef_associated;tropical;60;23;short_deep;benthic;1.51;0.5;3.7;species;species;species;species;species;species;species;19.9598989528351;18.3349156520405;19.3920859795746;19.9598989528351;21.7446729171376;0.372152766725014;0.172582426095626;0.283292363799599;0.372152766725014;0.951651861878279;0.79379041729759;0.308139884457301;0.555256009947689;0.79379041729759;2.88294907579611;105.642922339737;23.8579268376679;63.9637360341564;105.642922339737;473.201071468465;2.81063245634119;0.635517550050312;1.85114324917687;2.81063245634119;7.78940932556669;1.46894726182017;0;0;1.46894726182017;45.9579248355622;37.1886277065659;7.24365546483829;22.1107383454201;37.1886277065659;172.845289504946
2654;Chaetodon auripes;Chaetodon auripes;SERF;NA;Chaetodon auripes;species;Chaetodon;Chaetodontidae;Perciformes;Actinopterygii;reef_associated;tropical;15;20;short_deep;benthic;0.9;0.9;3.3;species;species;species;species;species;species;species;19.5183199464834;18.1586748895103;19.0405409448174;19.9999448187369;20.9830661785673;0.398307391970737;0.185645259834026;0.302682798313552;0.538849393811947;1.02058969085867;0.754951157600071;0.301459330495319;0.536606589085911;1.09629090124865;2.64470660365069;173.216063387283;38.3934181856504;104.519313427729;285.467017897836;778.397413589295;3.19830467861211;1.09275832169502;2.29815953765089;4.31482588955623;7.45391441027102;6.7925965239598;0;2.12485679231299;19.045093632865;116.386226347553;25.1581076500775;4.42565993901319;14.549791188597;43.1138267891953;123.597645729693
2655;Chaetodon austriacus;Chaetodon austriacus;SERF;NA;Chaetodon austriacus;species;Chaetodon;Chaetodontidae;Perciformes;Actinopterygii;reef_associated;tropical;20;13;short_deep;benthic;1.12;0.7;3.3;species;species;species;species;species;species;species;19.4688673562297;18.0343030773365;18.9679679990713;19.9841590039559;21.0260727701651;0.422242344102858;0.194380745205465;0.318473489290778;0.572490007772781;1.10057923699066;0.742699655878095;0.292697650329573;0.5256462228233;1.07898808393749;2.58386348061677;236.629743064986;52.8593839961637;143.011719222002;387.051517247169;1057.5684815949;3.516491007979;1.18455818801803;2.51446322695123;4.78531767806122;8.31563796371771;5.5777843784971;0;1.6700592577361;15.5744884228572;92.0679354286407;23.3235234324969;3.95894363453814;13.4450115538526;39.9860774614733;113.804487715018
2656;Chaetodon baronessa;Chaetodon baronessa;SERF;NA;Chaetodon baronessa;species;Chaetodon;Chaetodontidae;Perciformes;Actinopterygii;reef_associated;tropical;30;16;short_deep;benthic;0.99;0.9;3.1;species;species;species;species;species;species;species;19.1306677246034;17.7651973859511;18.6534835865444;19.6161746095552;20.5845783939971;0.454190661839813;0.209340990070308;0.342766563336125;0.616622648628192;1.17615677308997;0.822527378971145;0.323830577721849;0.581806513280239;1.19839315658335;2.92716722781325;219.447021317971;49.5998237324752;133.203971242473;355.974451527534;954.72839979218;3.62576907784838;1.26019401607042;2.61018100258437;4.91317676258774;8.50396503968423;7.67880273188389;0;2.58748559422937;20.2457053727095;115.915170154745;27.8420348290524;5.0406263402369;16.175799581718;47.2428933195617;131.032142827533
469;Chaetodon bennetti;Chaetodon bennetti;SAU;605559;Chaetodon bennetti;species;Chaetodon;Chaetodontidae;Perciformes;Actinopterygii;reef_associated;tropical;30;20;short_deep;benthic;0.9;0.9;3.1;species;species;species;species;species;species;species;19.1619825497561;17.8344404639036;18.6970119476033;19.1619825497561;20.5782241560828;0.440412694280277;0.204474627857741;0.333647283268339;0.440412694280277;1.13422711568288;0.832737759839025;0.33107940053833;0.591092316856487;0.832737759839025;2.95238559268805;184.118249895369;43.0041973320163;112.559954113291;184.118249895369;781.462720941588;3.54764498846638;1.25468465821268;2.56391098018398;3.54764498846638;8.16898731398782;7.67405930867387;0;2.50407602890555;7.67405930867387;124.440620519316;31.4598172531032;5.8487160993873;18.5164325247637;31.4598172531032;147.68047654014
342;Chaetodon capistratus;Chaetodon capistratus;SAU;603602;Chaetodon capistratus;species;Chaetodon;Chaetodontidae;Perciformes;Actinopterygii;reef_associated;tropical;20;15;short_deep;benthic;1.18;0.7;3.4;species;species;species;species;species;species;species;19.6316632406991;18.1705196519445;19.1189404048353;19.6316632406991;21.216123852921;0.40278252056805;0.186995401014208;0.305009380534987;0.40278252056805;1.04287542707308;0.73818805747374;0.290340511458906;0.523914746745915;0.73818805747374;2.56536807203512;193.21079999963;44.8466619447711;117.388309948461;193.21079999963;839.400215231512;3.24068390976383;1.03722377651028;2.28527256358338;3.24068390976383;7.77553697912028;4.60433188725962;0;1.25468272908526;4.60433188725962;82.4863921176999;23.7341795197509;4.10041520593114;13.6908114515214;23.7341795197509;115.649813309081
